"row","Population","BLOCK.POS","Sample.ID","Family.Unique","Family.NonUnique","Replicate","HabitatType","Region","Collector","Collection.Date","Block.ID","Position","Letter.Pos","No.Position","Bench","Planting.Date","Survival.Y.N","Germination.Y.N","Germination.Date","No.Days.to.Germ","True.Leaf","No.Days.to.TrueLeaf","Germ.to.TrueLeaf","Flower.Y.N.2016","Fruit.Y.N.2016","DTFF.2016","no.Planting.to.DTFF","No.Days.Germ.to.Flr","No.Days.TL.to.Flr","No.Flowers.2016","No.Fruit.2016","Seedmass.2016","sm","Flower.Y.N.2017","Fruit.Y.N.2017","Flowering.4.2.17.Y.N","DTFF.2017","DTFF.Ordinal.Day.2017","norm.flower.date.2017","Date.to.Bolt.2017","DtB.O.Day.2017","norm.bolt.date.2017","Date.to.Fruit.2017","Fruit.O.Day.2017","norm.fruit.date.2017","Seedmass.2017","sm.2","Survival.Y.N.2017","No.Fruit.2017","Total.N.R.2017","Total.Flowers.2017","Flowering.Y.N.2018","Fruit.Y.N.2018","DTFF.2018","DTFF.18.Oday","DtB.2018","DtB.Oday.2018","Date.to.Fruit.2018","Date.to.Fruit.Oday.2018","Non.reproductive.flowers","seedmass.2018.g.","No.Fruit.2018","Total.Flowers.2018","Survival.Y.N.2018","Latitude","Longitude","Elevation.m","n.fruit.envelopes","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","Dist.from.cg.km","Surv2017","Surv2018"
1190,"MAN-MIS","7-L16","MAN-MIS.27.7","MAN-MIS_27",27,7,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",7,"L16","L",16,2,"11/7/2015",1,1,"11/16/2015",9,"11/26/2015",19,10,1,0,"8/20/2016",287,278,268,15,0,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/30/2017",150,60,1.833,1833,1,20,11,31,1,1,"4/12/2018",102,"5/10/2018",130,"5/23/2018",143,3,1.5468,11,14,1,45.80825,-82.75912,193,40,5.2,18.8,-9.2,28,822,369,18.5,50.9,929,1758,4760,122,173,139,276,136,226,-34.8,34.6,613,164,12.9,66,1056.428,1,1
1191,"MAN-MIS","9-B4","MAN-MIS.30.9","MAN-MIS_30",30,9,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",9,"B4","B",4,3,"11/7/2015",1,1,"11/16/2015",9,"11/23/2015",16,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"6/2/2017",153,63,0,0,1,NA,1,1,1,1,"4/19/2018",109,"5/7/2018",127,"5/21/2018",141,1,0.6407,4,5,1,45.80825,-82.75912,193,40,5.2,18.8,-9.2,28,822,369,18.5,50.9,929,1758,4760,122,173,139,276,136,226,-34.8,34.6,613,164,12.9,66,1056.428,1,1
1192,"MAN-MIS","11-K13","MAN-MIS.32.11","MAN-MIS_32",32,11,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",11,"K13","K",13,3,"11/7/2015",1,1,"11/19/2015",12,"11/26/2015",19,7,1,0,"8/19/2016",286,274,267,6,0,0,0,1,1,"0","4/5/2017",95,5,"5/10/2017",130,40,"5/27/2017",147,57,0.433,433,1,8,3,11,1,0,"4/19/2018",109,NA,NA,NA,NA,1,NA,NA,1,1,45.80825,-82.75912,193,40,5.2,18.8,-9.2,28,822,369,18.5,50.9,929,1758,4760,122,173,139,276,136,226,-34.8,34.6,613,164,12.9,66,1056.428,1,1
1193,"MAN-MIS","3-D10","MAN-MIS.27.3","MAN-MIS_27",27,3,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",3,"D10","D",10,1,"11/7/2015",1,1,"11/19/2015",12,"11/29/2015",22,10,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"6/1/2017",152,62,1.14,1140,1,3,3,6,1,1,"4/16/2018",106,"5/17/2018",137,"5/24/2018",144,1,0.1567,1,2,1,45.80825,-82.75912,193,40,5.2,18.8,-9.2,28,822,369,18.5,50.9,929,1758,4760,122,173,139,276,136,226,-34.8,34.6,613,164,12.9,66,1056.428,1,1
1194,"MAN-MIS","6-G13","MAN-MIS.20.6","MAN-MIS_20",20,6,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",6,"G13","G",13,2,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.80825,-82.75912,193,40,5.2,18.8,-9.2,28,822,369,18.5,50.9,929,1758,4760,122,173,139,276,136,226,-34.8,34.6,613,164,12.9,66,1056.428,0,0
1195,"MAN-MIS","1-C6","MAN-MIS.32.1","MAN-MIS_32",32,1,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",1,"C6","C",6,1,"11/7/2015",1,1,"11/19/2015",12,"11/29/2015",22,10,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"5/3/2017",123,33,"5/18/2017",138,48,0.767,767,1,5,1,6,1,1,"4/19/2018",109,"4/30/2018",120,"5/17/2018",137,0,0.9813,5,5,1,45.80825,-82.75912,193,40,5.2,18.8,-9.2,28,822,369,18.5,50.9,929,1758,4760,122,173,139,276,136,226,-34.8,34.6,613,164,12.9,66,1056.428,1,1
1196,"MAN-MIS","5-J4","MAN-MIS.7.5","MAN-MIS_7",7,5,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",5,"J4","J",4,2,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/20/2017",140,50,0.778,778,1,9,7,16,1,1,"4/19/2018",109,"4/30/2018",120,"5/17/2018",137,2,1.5486,10,12,1,45.80825,-82.75912,193,40,5.2,18.8,-9.2,28,822,369,18.5,50.9,929,1758,4760,122,173,139,276,136,226,-34.8,34.6,613,164,12.9,66,1056.428,1,1
1197,"MB-CRN","4-C15","MB-CRN.27.4","MB-CRN_27",27,4,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",4,"C15","C",15,1,"11/7/2015",1,1,"11/19/2015",12,"11/26/2015",19,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"6/5/2017",156,66,0.028,28,1,1,3,4,1,1,"4/19/2018",109,"5/3/2018",123,"5/21/2018",141,1,0.21,3,4,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1198,"MB-CRN","3-K6","MB-CRN.34.3","MB-CRN_34",34,3,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",3,"K6","K",6,1,"11/7/2015",1,1,"11/16/2015",9,"11/23/2015",16,7,1,0,"7/18/2016",254,245,238,4,0,0,0,1,1,"1","4/2/2017",91,1,NA,NA,NA,"5/25/2017",145,55,0.389,389,1,2,10,12,1,1,"4/26/2018",116,"5/14/2018",134,"5/23/2018",143,1,0.1029,2,3,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1199,"MB-CRN","10-D7","MB-CRN.17.10","MB-CRN_17",17,10,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",10,"D7","D",7,3,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,0,0
1200,"MB-CRN","4-F16","MB-CRN.29.4","MB-CRN_29",29,4,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",4,"F16","F",16,1,"11/7/2015",1,1,"11/18/2015",11,"11/26/2015",19,8,1,0,"8/10/2016",277,266,258,1,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/27/2017",147,57,0.119,119,1,3,7,10,1,1,"4/26/2018",116,"5/14/2018",134,"5/23/2018",143,1,0.5515,7,8,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1201,"MB-CRN","6-G15","MB-CRN.21.6","MB-CRN_21",21,6,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",6,"G15","G",15,2,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,0,0
1202,"MB-CRN","5-L15","MB-CRN.21.5","MB-CRN_21",21,5,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",5,"L15","L",15,2,"11/7/2015",1,1,"11/15/2015",8,"11/22/2015",15,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"0","4/9/2017",99,9,"5/7/2017",127,37,"6/2/2017",153,63,0.337,337,1,5,3,8,1,1,"4/23/2018",113,"5/14/2018",134,"5/25/2018",145,0,0.2955,1,1,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1203,"MB-CRN","11-A5","MB-CRN.27.11","MB-CRN_27",27,11,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",11,"A5","A",5,3,"11/7/2015",1,1,"11/18/2015",11,"11/26/2015",19,8,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,0,0
1204,"MB-CRN","3-C11","MB-CRN.21.3","MB-CRN_21",21,3,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",3,"C11","C",11,1,"11/7/2015",1,1,"11/21/2015",14,"11/27/2015",20,6,1,0,"7/12/2016",248,234,228,2,0,0,0,1,1,"1","4/2/2017",91,1,"4/30/2017",120,30,"6/1/2017",152,62,0.276,276,1,6,2,8,1,1,"4/19/2018",109,"5/17/2018",137,"5/23/2018",143,1,0.3792,3,4,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1205,"MB-CRN","9-D5","MB-CRN.21.9","MB-CRN_21",21,9,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",9,"D5","D",5,3,"11/7/2015",1,1,"11/18/2015",11,"11/27/2015",20,9,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/30/2017",120,30,"6/7/2017",158,68,0.186,186,1,3,5,8,1,1,"4/30/2018",120,"5/14/2018",134,"5/20/2018",140,0,0.1306,2,2,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1206,"MB-CRN","1-F14","MB-CRN.9.1","MB-CRN_9",9,1,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",1,"F14","F",14,1,"11/7/2015",1,1,"11/16/2015",9,"11/22/2015",15,6,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"5/28/2017",148,58,0.265,265,1,8,11,19,1,1,"4/23/2018",113,"4/30/2018",120,"5/23/2018",143,2,0.3471,6,8,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1207,"MB-CRN","7-E5","MB-CRN.29.7","MB-CRN_29",29,7,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",7,"E5","E",5,2,"11/7/2015",1,1,"11/21/2015",14,"11/27/2015",20,6,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/17/2017",137,47,0.261,261,1,3,1,4,1,0,"4/19/2018",109,NA,NA,NA,NA,1,NA,NA,1,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1208,"MB-CRN","3-B12","MB-CRN.29.3","MB-CRN_29",29,3,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",3,"B12","B",12,1,"11/7/2015",1,1,"11/17/2015",10,"11/24/2015",17,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/16/2017",106,16,"4/30/2017",120,30,"5/28/2017",148,58,0.084,84,1,2,10,12,1,1,"4/23/2018",113,"5/10/2018",130,NA,NA,1,1.2254,10,11,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1209,"MB-CRN","8-J7","MB-CRN.2.8","MB-CRN_2",2,8,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",8,"J7","J",7,2,"11/7/2015",1,1,"11/19/2015",12,"11/25/2015",18,6,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/9/2017",99,9,"6/4/2017",155,65,0.266,266,1,4,6,10,1,1,"4/16/2018",106,"5/7/2018",127,"5/18/2018",138,0,1.8428,10,10,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1210,"MB-CRN","8-F5","MB-CRN.21.8","MB-CRN_21",21,8,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",8,"F5","F",5,2,"11/7/2015",1,1,"11/18/2015",11,"11/25/2015",18,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"5/7/2017",127,37,"6/6/2017",157,67,0.484,484,1,5,5,10,1,1,"4/16/2018",106,"5/14/2018",134,"5/26/2018",146,0,1.5581,9,9,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1211,"MB-CRN","3-A8","MB-CRN.17.3","MB-CRN_17",17,3,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",3,"A8","A",8,1,"11/7/2015",1,1,"11/21/2015",14,"11/27/2015",20,6,1,0,"7/19/2016",255,241,235,1,0,0,0,1,1,"0","4/5/2017",95,5,"4/16/2017",106,16,"6/1/2017",152,62,0.132,132,1,3,2,5,1,0,"4/12/2018",102,"5/10/2018",130,NA,NA,1,NA,NA,1,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1212,"MB-CRN","12-G8","MB-CRN.2.12","MB-CRN_2",2,12,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",12,"G8","G",8,3,"11/7/2015",1,1,"11/17/2015",10,"11/24/2015",17,7,1,0,"7/13/2016",249,239,232,9,0,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"6/2/2017",153,63,0.398,398,1,5,4,9,1,0,"4/12/2018",102,"5/10/2018",130,NA,NA,1,0,0,2,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1213,"MB-CRN","6-A2","MB-CRN.29.6","MB-CRN_29",29,6,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",6,"A2","A",2,2,"11/7/2015",1,1,"11/17/2015",10,NA,NA,NA,1,0,"7/21/2016",257,247,NA,1,0,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/20/2017",140,50,0.172,172,1,3,4,7,1,1,"4/26/2018",116,"5/17/2018",137,"5/29/2018",149,0,0.1155,1,1,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1214,"MB-CRN","3-K3","MB-CRN.32.3","MB-CRN_32",32,3,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",3,"K3","K",3,1,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,0,0
1215,"MB-CRN","1-C12","MB-CRN.32.1","MB-CRN_32",32,1,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",1,"C12","C",12,1,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,0,0
1216,"MB-CRN","12-F11","MB-CRN.27.12","MB-CRN_27",27,12,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",12,"F11","F",11,3,"11/7/2015",1,1,"11/22/2015",15,"11/30/2015",23,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,"0","4/5/2017",95,5,"4/26/2017",116,26,NA,NA,NA,0,0,1,NA,2,2,1,0,"4/26/2018",116,NA,NA,NA,NA,1,NA,NA,1,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1217,"MB-CRN","1-C13","MB-CRN.29.1","MB-CRN_29",29,1,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",1,"C13","C",13,1,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,0,0
1218,"MB-CRN","10-F5","MB-CRN.9.10","MB-CRN_9",9,10,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",10,"F5","F",5,3,"11/7/2015",1,1,"11/15/2015",8,"11/21/2015",14,6,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/15/2017",135,45,0.078,78,1,1,11,12,1,1,"4/12/2018",102,"5/10/2018",130,"5/27/2018",147,3,0.0728,3,6,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1219,"MB-CRN","1-K10","MB-CRN.10.1","MB-CRN_10",10,1,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",1,"K10","K",10,1,"11/7/2015",1,1,"11/16/2015",9,"11/23/2015",16,7,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,1,1,1,0,"4/23/2018",113,"5/14/2018",134,NA,NA,2,NA,NA,2,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1220,"MB-CRN","3-E3","MB-CRN.9.3","MB-CRN_9",9,3,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",3,"E3","E",3,1,"11/7/2015",1,1,"11/16/2015",9,"11/22/2015",15,6,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"0","4/9/2017",99,9,"4/30/2017",120,30,"6/1/2017",152,62,0.165,165,1,2,8,10,1,1,"4/23/2018",113,"5/14/2018",134,"5/21/2018",141,1,0.4958,5,6,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1221,"MB-CRN","12-D8","MB-CRN.32.12","MB-CRN_32",32,12,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",12,"D8","D",8,3,"11/7/2015",1,1,"11/21/2015",14,"11/26/2015",19,5,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"5/3/2017",123,33,"5/18/2017",138,48,0,0,1,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,0
1222,"MB-CRN","8-G15","MB-CRN.17.8","MB-CRN_17",17,8,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",8,"G15","G",15,2,"11/7/2015",1,1,"11/18/2015",11,"11/26/2015",19,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"0","4/9/2017",99,9,"4/30/2017",120,30,"6/3/2017",154,64,0.189,189,1,2,1,3,1,1,"4/23/2018",113,"5/14/2018",134,"5/26/2018",146,0,0.0832,2,2,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1223,"MB-CRN","6-A7","MB-CRN.9.6","MB-CRN_9",9,6,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",6,"A7","A",7,2,"11/7/2015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,0,0
1224,"MB-CRN","8-K8","MB-CRN.16.8","MB-CRN_16",16,8,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",8,"K8","K",8,2,"11/7/2015",1,1,"11/21/2015",14,"12/2/2015",25,11,1,0,"7/6/2016",242,228,217,7,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/28/2017",148,58,0.085,85,1,2,12,14,1,1,"4/23/2018",113,"5/7/2018",127,"5/25/2018",145,1,0.2617,4,5,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1225,"MB-CRN","1-A12","MB-CRN.16.1","MB-CRN_16",16,1,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",1,"A12","A",12,1,"11/7/2015",1,1,"11/19/2015",12,"11/24/2015",17,5,1,0,"7/20/2016",256,244,239,6,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/16/2017",136,46,0.234,234,1,4,5,9,1,0,"4/26/2018",116,"5/7/2018",127,NA,NA,1,NA,NA,1,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
1226,"MB-CRN","11-H10","MB-CRN.10.11","MB-CRN_10",10,11,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",11,"H10","H",10,3,"11/7/2015",1,1,"11/16/2015",9,"11/26/2015",19,10,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,0,0
1227,"MB-CRN","5-J12","MB-CRN.10.5","MB-CRN_10",10,5,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",5,"J12","J",12,2,"11/7/2015",1,1,"11/15/2015",8,"11/22/2015",15,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"6/2/2017",153,63,0,0,1,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,0
1228,"MB-CRN","5-M16","MB-CRN.29.5","MB-CRN_29",29,5,"Prairie","MB_alvar","Rebekah_Neufeld","7/2/2015",5,"M16","M",16,2,"11/7/2015",1,1,"11/17/2015",10,"11/24/2015",17,7,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/31/2017",151,61,0.475,475,1,7,4,11,1,1,"4/16/2018",106,"5/10/2018",130,"5/22/2018",142,0,0.2158,5,5,1,51.070942,-97.461336,231,40,0.2,17.4,-20.7,38.1,540,332,18.9,52.3,2182,1375,6515,60,125,156,250,94,163,-47,37.3,617,225,12.6,52,472.9779,1,1
