"","Sample.ID","Family.Unique","Block.ID","HabitatType","Region","Population","Dist.from.cg.km","Germination.Y.N","Survival.Y.N","Survival.Y.N.2017","Flower.Y.N.2016","Flower.Y.N.2017","No.Flowers.2016","Total.Flowers.2017","Fruit.Y.N.2016","Fruit.Y.N.2017","No.Fruit.2016","No.Fruit.2017","sm","sm.2","Survival.Y.N.2018","Flowering.Y.N.2018","Total.Flowers.2018","Fruit.Y.N.2018","No.Fruit.2018","seedmass.2018.g.","Surv2017","Surv2018","sm.3","sm2017","sm2018","row","BLOCK.POS","Family.NonUnique","Replicate","Collector","Collection.Date","Position","Letter.Pos","No.Position","Bench","Planting.Date","Germination.Date","No.Days.to.Germ","True.Leaf","No.Days.to.TrueLeaf","Germ.to.TrueLeaf","DTFF.2016","no.Planting.to.DTFF","No.Days.Germ.to.Flr","No.Days.TL.to.Flr","Seedmass.2016","Flowering.4.2.17.Y.N","DTFF.2017","DTFF.Ordinal.Day.2017","norm.flower.date.2017","Date.to.Bolt.2017","DtB.O.Day.2017","norm.bolt.date.2017","Date.to.Fruit.2017","Fruit.O.Day.2017","norm.fruit.date.2017","Seedmass.2017","Total.N.R.2017","DTFF.2018","DTFF.18.Oday","DtB.2018","DtB.Oday.2018","Date.to.Fruit.2018","Date.to.Fruit.Oday.2018","Non.reproductive.flowers","Latitude","Longitude","Elevation.m","n.fruit.envelopes","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH"
"1833","NAP-SCH.14.3","NAP-SCH_14",3,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830,"3-F6",14,3,"Jill_Hamilton","7/6/2015","F6","F",6,1,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1834","NAP-SCH.14.4","NAP-SCH_14",4,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,5,0,1,0,5,0,377,1,1,4,1,4,0.3667,1,1,367,377,744,1916,"4-G14",14,4,"Jill_Hamilton","7/6/2015","G14","G",14,1,"11/7/2015","11/21/2015",14,"11/29/2015",22,8,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"5/7/2017",127,37,"6/1/2017",152,62,0.377,0,"4/12/2018",102,"5/14/2018",134,"5/21/2018",141,0,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1835","NAP-SCH.14.5","NAP-SCH_14",5,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,"5-G11",14,5,"Jill_Hamilton","7/6/2015","G11","G",11,2,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1836","NAP-SCH.14.6","NAP-SCH_14",6,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1823,"6-N11",14,6,"Jill_Hamilton","7/6/2015","N11","N",11,2,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1837","NAP-SCH.14.7","NAP-SCH_14",7,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908,"7-K12",14,7,"Jill_Hamilton","7/6/2015","K12","K",12,2,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1838","NAP-SCH.14.8","NAP-SCH_14",8,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844,"8-B5",14,8,"Jill_Hamilton","7/6/2015","B5","B",5,2,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1839","NAP-SCH.14.9","NAP-SCH_14",9,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861,"9-K2",14,9,"Jill_Hamilton","7/6/2015","K2","K",2,3,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1840","NAP-SCH.17.1","NAP-SCH_17",1,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,6,0,1,0,5,0,360,1,1,2,1,2,0.2917,1,1,292,360,652,1831,"1-B16",17,1,"Jill_Hamilton","7/6/2015","B16","B",16,1,"11/7/2015","11/18/2015",11,"11/24/2015",17,6,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/15/2017",135,45,0.36,1,"4/30/2018",120,"5/10/2018",130,"5/19/2018",139,0,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1841","NAP-SCH.17.10","NAP-SCH_17",10,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,8,0,1,0,7,0,533,1,1,1,0,0,0,1,1,0,533,533,1884,"10-F15",17,10,"Jill_Hamilton","7/6/2015","F15","F",15,3,"11/7/2015","11/16/2015",9,"11/24/2015",17,8,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/15/2017",135,45,0.533,1,"4/30/2018",120,"5/14/2018",134,NA,NA,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1842","NAP-SCH.17.11","NAP-SCH_17",11,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,13,0,1,0,13,0,1587,1,1,9,1,9,0.9119,1,1,912,1587,2499,1868,"11-J6",17,11,"Jill_Hamilton","7/6/2015","J6","J",6,3,"11/7/2015","11/19/2015",12,"11/29/2015",22,10,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/31/2017",151,61,1.587,0,"4/26/2018",116,"5/7/2018",127,"5/18/2018",138,0,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1843","NAP-SCH.17.12","NAP-SCH_17",12,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848,"12-L6",17,12,"Jill_Hamilton","7/6/2015","L6","L",6,3,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1844","NAP-SCH.17.2","NAP-SCH_17",2,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,"2-M11",17,2,"Jill_Hamilton","7/6/2015","M11","M",11,1,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1845","NAP-SCH.17.3","NAP-SCH_17",3,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,20,0,1,0,13,0,970,1,1,7,1,6,0.5184,1,1,518,970,1488,1920,"3-B15",17,3,"Jill_Hamilton","7/6/2015","B15","B",15,1,"11/7/2015","11/19/2015",12,"11/25/2015",18,6,NA,NA,NA,NA,0,"0","4/5/2017",95,5,"4/16/2017",106,16,"5/30/2017",150,60,0.97,7,"4/23/2018",113,"5/7/2018",127,"5/23/2018",143,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1846","NAP-SCH.17.4","NAP-SCH_17",4,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857,"4-K8",17,4,"Jill_Hamilton","7/6/2015","K8","K",8,1,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1847","NAP-SCH.17.5","NAP-SCH_17",5,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,3,0,0,0,0,0,0,1,1,4,1,4,0.2884,1,1,288,0,288,1929,"5-J11",17,5,"Jill_Hamilton","7/6/2015","J11","J",11,2,"11/7/2015","11/17/2015",10,"11/24/2015",17,7,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/17/2017",107,17,NA,NA,NA,0,3,"4/16/2018",106,"5/3/2018",123,"5/19/2018",139,0,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1848","NAP-SCH.17.6","NAP-SCH_17",6,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,"6-M13",17,6,"Jill_Hamilton","7/6/2015","M13","M",13,2,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1849","NAP-SCH.17.7","NAP-SCH_17",7,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,19,0,1,0,10,0,867,1,1,5,1,3,0.4821,1,1,482,867,1349,1923,"7-M5",17,7,"Jill_Hamilton","7/6/2015","M5","M",5,2,"11/7/2015","11/19/2015",12,"11/26/2015",19,7,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/15/2017",135,45,0.867,9,"4/16/2018",106,"5/7/2018",127,"5/19/2018",139,2,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1850","NAP-SCH.17.8","NAP-SCH_17",8,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,7,0,1,0,3,0,327,1,1,3,1,3,0.3924,1,1,392,327,719,1912,"8-D10",17,8,"Jill_Hamilton","7/6/2015","D10","D",10,2,"11/7/2015","11/18/2015",11,"11/26/2015",19,8,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/28/2017",148,58,0.327,4,"4/23/2018",113,"5/10/2018",130,"5/23/2018",143,0,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1851","NAP-SCH.17.9","NAP-SCH_17",9,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,4,0,1,0,3,0,72,1,1,3,1,2,0.2393,1,1,239,72,311,1856,"9-A2",17,9,"Jill_Hamilton","7/6/2015","A2","A",2,3,"11/7/2015","11/18/2015",11,"11/25/2015",18,7,NA,NA,NA,NA,0,"0","4/9/2017",99,9,"5/15/2017",135,45,"5/31/2017",151,61,0.072,1,"4/23/2018",113,"5/14/2018",134,"5/25/2018",145,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1852","NAP-SCH.20.1","NAP-SCH_20",1,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1903,"1-C2",20,1,"Jill_Hamilton","7/6/2015","C2","C",2,1,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1853","NAP-SCH.20.10","NAP-SCH_20",10,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,1,1,3,10,0,1,0,7,0,461,1,1,1,1,1,0.0199,1,1,20,461,481,1940,"10-C8",20,10,"Jill_Hamilton","7/6/2015","C8","C",8,3,"11/7/2015","11/15/2015",8,"11/23/2015",16,8,"8/9/2016",276,268,260,0,"1","4/2/2017",91,1,"5/3/2017",123,33,"5/17/2017",137,47,0.461,3,"4/30/2018",120,"5/10/2018",130,"5/24/2018",144,0,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1854","NAP-SCH.20.11","NAP-SCH_20",11,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,"11-N14",20,11,"Jill_Hamilton","7/6/2015","N14","N",14,3,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1855","NAP-SCH.20.12","NAP-SCH_20",12,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,5,0,1,0,4,0,130,1,1,3,1,2,0.0991,1,1,99,130,229,1872,"12-K5",20,12,"Jill_Hamilton","7/6/2015","K5","K",5,3,"11/7/2015","11/16/2015",9,"11/25/2015",18,9,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/16/2017",106,16,"6/7/2017",158,68,0.13,1,"4/19/2018",109,"5/10/2018",130,"5/24/2018",144,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1856","NAP-SCH.20.2","NAP-SCH_20",2,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,7,0,1,0,3,0,232,1,0,0,0,0,0,1,0,0,232,232,1885,"2-A16",20,2,"Jill_Hamilton","7/6/2015","A16","A",16,1,"11/7/2015","11/15/2015",8,"11/23/2015",16,8,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/19/2017",109,19,"5/26/2017",146,56,0.232,4,NA,NA,NA,NA,NA,NA,0,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1857","NAP-SCH.20.3","NAP-SCH_20",3,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,22,0,1,0,5,0,360,1,1,11,1,6,0.5589,1,1,559,360,919,1906,"3-N10",20,3,"Jill_Hamilton","7/6/2015","N10","N",10,1,"11/7/2015","11/17/2015",10,"11/26/2015",19,9,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/22/2017",142,52,0.36,17,"4/12/2018",102,"5/10/2018",130,"5/23/2018",143,5,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1858","NAP-SCH.20.4","NAP-SCH_20",4,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,10,0,1,0,7,0,420,1,1,6,1,2,0.2292,1,1,229,420,649,1871,"4-B16",20,4,"Jill_Hamilton","7/6/2015","B16","B",16,1,"11/7/2015","11/18/2015",11,"11/26/2015",19,8,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/16/2017",106,16,NA,NA,NA,0.42,3,"4/19/2018",109,"5/10/2018",130,"5/21/2018",141,4,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1859","NAP-SCH.20.5","NAP-SCH_20",5,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,12,0,1,0,8,0,422,1,1,10,1,9,0.8,1,1,800,422,1222,1854,"5-H2",20,5,"Jill_Hamilton","7/6/2015","H2","H",2,2,"11/7/2015","11/15/2015",8,"11/24/2015",17,9,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/19/2017",109,19,"6/3/2017",154,64,0.422,4,"4/26/2018",116,"5/10/2018",130,"5/21/2018",141,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1860","NAP-SCH.20.6","NAP-SCH_20",6,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,5,0,1,0,2,0,55,1,1,3,1,1,0.0353,1,1,35,55,90,1937,"6-D5",20,6,"Jill_Hamilton","7/6/2015","D5","D",5,2,"11/7/2015","11/17/2015",10,"11/25/2015",18,8,NA,NA,NA,NA,0,"0","4/9/2017",99,9,"4/30/2017",120,30,"5/20/2017",140,50,0.055,3,"5/7/2018",127,"5/14/2018",134,"5/30/2018",150,2,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1861","NAP-SCH.20.7","NAP-SCH_20",7,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,1,1,1,5,0,1,0,2,0,220,1,1,1,0,0,0,1,1,0,220,220,1832,"7-C10",20,7,"Jill_Hamilton","7/6/2015","C10","C",10,2,"11/7/2015","11/15/2015",8,"11/22/2015",15,7,"6/3/2016",209,201,194,0,"1","4/2/2017",91,1,"4/16/2017",106,16,"6/1/2017",152,62,0.22,3,"4/26/2018",116,"5/21/2018",141,NA,NA,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1862","NAP-SCH.20.8","NAP-SCH_20",8,"Alvar","GL_alvar","NAP-SCH",1542.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881,"8-I4",20,8,"Jill_Hamilton","7/6/2015","I4","I",4,2,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1863","NAP-SCH.20.9","NAP-SCH_20",9,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,4,0,1,0,2,0,71,1,1,1,0,0,0,1,1,0,71,71,1898,"9-G2",20,9,"Jill_Hamilton","7/6/2015","G2","G",2,3,"11/7/2015","11/16/2015",9,"11/24/2015",17,8,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/30/2017",120,30,"6/10/2017",161,71,0.071,2,"4/30/2018",120,"5/14/2018",134,NA,NA,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1864","NAP-SCH.23.1","NAP-SCH_23",1,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,1,1,1,11,0,1,0,7,0,431,1,1,3,1,2,0.2273,1,1,227,431,658,1867,"1-A14",23,1,"Jill_Hamilton","7/6/2015","A14","A",14,1,"11/7/2015","11/18/2015",11,"11/25/2015",18,7,"7/20/2016",256,245,238,0,"1","4/2/2017",91,1,"4/16/2017",106,16,NA,NA,NA,0.431,4,"4/26/2018",116,"5/7/2018",127,"5/18/2018",138,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1865","NAP-SCH.23.10","NAP-SCH_23",10,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,1,1,9,17,0,1,0,9,0,361,1,1,9,1,4,0.2118,1,1,212,361,573,1863,"10-H10",23,10,"Jill_Hamilton","7/6/2015","H10","H",10,3,"11/7/2015","11/19/2015",12,"11/26/2015",19,7,"7/25/2016",261,249,242,0,"1","4/2/2017",91,1,"4/16/2017",106,16,"6/1/2017",152,62,0.361,8,"4/30/2018",120,"5/7/2018",127,"5/22/2018",142,5,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1866","NAP-SCH.23.11","NAP-SCH_23",11,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1828,"11-D16",23,11,"Jill_Hamilton","7/6/2015","D16","D",16,3,"11/7/2015","11/19/2015",12,"11/28/2015",21,9,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"5/10/2017",130,40,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,0,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1867","NAP-SCH.23.12","NAP-SCH_23",12,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1936,"12-H13",23,12,"Jill_Hamilton","7/6/2015","H13","H",13,3,"11/7/2015","11/16/2015",9,"11/27/2015",20,11,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/16/2017",106,16,NA,NA,NA,0,2,"4/19/2018",109,"5/24/2018",144,NA,NA,1,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1868","NAP-SCH.23.2","NAP-SCH_23",2,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,5,0,1,0,1,0,39,1,1,3,1,1,0.0533,1,1,53,39,92,1901,"2-J12",23,2,"Jill_Hamilton","7/6/2015","J12","J",12,1,"11/7/2015","11/18/2015",11,"11/25/2015",18,7,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/30/2017",120,30,"6/5/2017",156,66,0.039,4,"4/26/2018",116,"5/10/2018",130,"5/23/2018",143,2,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1869","NAP-SCH.23.3","NAP-SCH_23",3,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,1,1,5,15,0,1,0,10,0,1384,1,1,7,1,7,0.828,1,1,828,1384,2212,1839,"3-I6",23,3,"Jill_Hamilton","7/6/2015","I6","I",6,1,"11/7/2015","11/18/2015",11,"11/25/2015",18,7,"7/21/2016",257,246,239,0,"0","4/5/2017",95,5,"4/23/2017",113,23,"5/22/2017",142,52,1.384,5,"4/23/2018",113,"5/10/2018",130,"5/20/2018",140,0,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1870","NAP-SCH.23.4","NAP-SCH_23",4,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,0,1,0,25,0,1,0,9,0,853,1,1,16,1,13,1.9233,1,1,1923,853,2776,1888,"4-A2",23,4,"Jill_Hamilton","7/6/2015","A2","A",2,1,"11/7/2015","11/17/2015",10,"11/25/2015",18,8,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/28/2017",152,62,0.853,16,"4/19/2018",109,"5/7/2018",127,"5/20/2018",140,3,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
"1871","NAP-SCH.23.5","NAP-SCH_23",5,"Alvar","GL_alvar","NAP-SCH",1542.945,1,1,1,1,1,5,33,0,1,0,21,0,2421,1,1,16,1,14,2.3834,1,1,2383,2421,4804,1897,"5-M14",23,5,"Jill_Hamilton","7/6/2015","M14","M",14,2,"11/7/2015","11/16/2015",9,"11/24/2015",17,8,"7/21/2016",257,248,240,0,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/22/2017",142,52,2.421,12,"4/26/2018",116,"5/7/2018",127,"5/19/2018",139,2,44.34399,-76.89338,154,29,6.7,20.5,-8.2,28.7,869,366,19.2,56,780,2088,4319,223,179,133,278,145,213,-34,36.5,680,196,12.5,66
